"ADM3_PCODE","ADM3_EN","ADM2_EN","ADM1_EN","est","lower","upper","pop_u5","n_stunted","cum_share"
"MG12109170","Ambatonikolahy","Betafo","Vakinankaratra",0.569642777509145,0.468885401546614,0.657500068557183,4716.43896484375,2686.68539188595,0.290977690726397
"MG32305190","Vohipeno","Fenerive Est","Analanjirofo",0.449413328875368,0.372564265647503,0.526904340092506,5978.2041015625,2686.68460597958,0.292561015618419
"MG22202050","Fenoarivo","Ambatofinandrahana","Amoron I Mania",0.450397545847634,0.367329241678458,0.541864019923613,5962.5166015625,2685.50284441952,0.294143644071234
"MG23209230","Vohilava","Mananjary","Vatovavy",0.423960994713386,0.337493440562485,0.523291425639029,6328.7646484375,2683.14935565848,0.295724885559115
"MG52516033","Ambohimalaza","Ambovombe-Androy","Androy",0.536690535497432,0.437297724967472,0.626259983397276,4994.3662109375,2680.42907621833,0.297304523923897
"MG33313210","Manakambahiny Antsinanana","Ambatondrazaka","Alaotra Mangoro",0.462354399204661,0.367154347193745,0.564808163570043,5751.119140625,2659.0552350181,0.298871566193576
"MG23207070","Sahavato","Nosy-Varika","Vatovavy",0.43758193444752,0.339315748262176,0.536215895155524,6047.81982421875,2646.4166978717,0.300431160283287
"MG25214151","Matanga","Vangaindrano","Atsimo Atsinanana",0.526986589311334,0.432318637277354,0.632883812485936,4999.47509765625,2634.65633006082,0.301983823718371
"MG25214131","Lohafary","Vangaindrano","Atsimo Atsinanana",0.490640032960227,0.392085670281663,0.581973853975325,5331.27734375,2615.73809165761,0.30352533820143
"MG51520131","Saint Augustin","Toliary-II","Atsimo Andrefana",0.284486671435275,0.205477078824261,0.380403966042413,9146.6416015625,2602.09762403993,0.305058814043903
"MG54508079","Analaiva","Morondava","Menabe",0.353217664086965,0.264123029905825,0.445553707050962,7316.04345703125,2584.1557802513,0.306581716346104
"MG25213130","Manambotra Atsimo","Farafangana","Atsimo Atsinanana",0.496258182628744,0.408859069835759,0.58890730701715,5111.8095703125,2536.7773273075,0.30807669743875
"MG41406031","Marovoay Banlieue","Marovoay","Boeny",0.342598736884909,0.252773257431189,0.436222431125113,7366.38623046875,2523.71461796498,0.309563980377018
"MG32305050","Mahambo","Fenerive Est","Analanjirofo",0.395308631845747,0.310463360096174,0.494617822323876,6356.603515625,2512.82023894758,0.311044843007729
"MG25214152","Masianaka","Vangaindrano","Atsimo Atsinanana",0.454647528289558,0.351050805060817,0.56811339269474,5523.99755859375,2511.4718362922,0.312524910993813
"MG25214171","Vohipaho","Vangaindrano","Atsimo Atsinanana",0.526942951700129,0.436754827629209,0.622970584960864,4743.748046875,2499.68459794203,0.313998032489844
"MG23211031","Ambatofotsy","Ikongo","Fitovinany",0.447658248639874,0.360447826318517,0.550838335587401,5564.91552734375,2491.18033879955,0.315466142230808
"MG12114171","Ambohitompoina","Antanifotsy","Vakinankaratra",0.613687007011209,0.525192341376143,0.697527897707825,4044.4052734375,2481.99896739621,0.316928841178911
"MG32305170","Miorimivalana","Fenerive Est","Analanjirofo",0.456523797308048,0.37722478011636,0.538052031895589,5423.037109375,2475.74549411434,0.318387854811705
"MG33314030","Ambohibary","Moramanga","Alaotra Mangoro",0.442379099090272,0.356177653602174,0.532405287446034,5589.4345703125,2472.64902963886,0.319845043626926
"MG22204191","Miarinavaratra","Fandriana","Amoron I Mania",0.595065219173943,0.509010572146709,0.680487265963212,4149.57763671875,2469.26932587333,0.321300240705161
"MG53515131","Mahatalaky","Taolagnaro","Anosy",0.517027087614519,0.404437608320116,0.634959656336585,4754.22265625,2458.0618938319,0.322748832986507
"MG42423030","Mampikony II","Mampikony","Sofia",0.331201841303844,0.237788100957739,0.43398682202516,7373.93408203125,2442.26054562192,0.324188113170746
"MG51507230","Androka","Ampanihy Ouest","Atsimo Andrefana",0.330324206457832,0.237153413364698,0.440505801141008,7386.2216796875,2439.84781506441,0.3256259714775
"MG23211071","Ifanirea","Ikongo","Fitovinany",0.403685230262864,0.325373813950323,0.495616731856776,6036.11572265625,2436.69076539378,0.327061969262436
"MG12114010a","Soamanadrariny","Antanifotsy","Vakinankaratra",0.604580704771799,0.524603026004243,0.687648923265801,4029.06005859375,2435.89196979252,0.328497496298793
"MG33312071","Morarano Chrome","Amparafaravola","Alaotra Mangoro",0.427264821754513,0.344233144752242,0.517538539693816,5667.2392578125,2421.41197132944,0.329924489939771
"MG21208072","Ambalakindresy","Ambohimahasoa","Haute Matsiatra",0.504545688966577,0.411674534579957,0.599778748780074,4791.40283203125,2417.48164300361,0.331349167348073
"MG21219030","Mangidy","Ikalamavony","Haute Matsiatra",0.425243696462857,0.336466125542646,0.515754633865994,5673.72021484375,2412.71375685619,0.332771034931656
"MG11106390","Sadabe","Manjakandriana","Analamanga",0.500260231999596,0.421787950287189,0.593735770400769,4812.8095703125,2407.65723221441,0.334189922589231
"MG11117390","Bongatsara","Antananarivo Atsimondrano","Analamanga",0.58348505617301,0.501751608150919,0.656350918040196,4116.29736328125,2401.79799823897,0.335605357265767
"MG32305130","Saranambana","Fenerive Est","Analanjirofo",0.43478011151343,0.361483796689507,0.512149583258231,5513.82958984375,2397.30344393832,0.337018143198314
"MG54508010","Morondava","Morondava","Menabe",0.323457165718983,0.22784895689142,0.430442258997989,7390.0244140625,2390.35635156675,0.338426835049905
"MG24218050","Maropaika","Ivohibe","Ihorombe",0.450385170197951,0.373744367659971,0.532849213844865,5295.79541015625,2385.14771713675,0.339832457333698
"MG51507190","Beahitse","Ampanihy Ouest","Atsimo Andrefana",0.30352264727273,0.216442267939166,0.402055340295085,7792.78759765625,2365.28752127473,0.341226375548322
"MG11117150","Tanjombato","Antananarivo Atsimondrano","Analamanga",0.579260917853232,0.399865371920074,0.719257153895058,4060.54809570312,2352.11681690419,0.342612531964619
"MG71718001","Hell-Ville","Nosy-Be","Diana",0.353412724019855,0.242910935524754,0.475346197858849,6637.455078125,2345.76107971958,0.343994942799144
"MG53515010","Taolagnaro Fort-Dauphin","Taolagnaro","Anosy",0.3989932922241,0.286278799038732,0.528650389285039,5872.5205078125,2343.09629106565,0.345375783212563
"MG32318070","Andapafito","Soanierana Ivongo","Analanjirofo",0.373138547731839,0.274713528117436,0.496974182424905,6249.4814453125,2331.92243058098,0.346750038613582
"MG53517070","Ambalasoa","Betroka","Anosy",0.425284791732865,0.324854992317109,0.521173001926175,5441.98291015625,2314.39256855961,0.348113963264639
"MG24216110","Mahasoa","Ihosy","Ihorombe",0.2954095048373,0.214110850133147,0.378473393765475,7811.36328125,2307.55095901833,0.349473855998193
"MG11117011","Ampitatafika","Antananarivo Atsimondrano","Analamanga",0.483265784129097,0.414005777734552,0.547663386754998,4772.10400390625,2306.19458339336,0.350832949388465
"MG11103310","Mahabo","Ambohidratrimo","Analamanga",0.533065489152736,0.439712499590345,0.625018281251033,4267.97314453125,2275.10919198029,0.352173723444233
"MG11102279","Fieferana","Antananarivo Avaradrano","Analamanga",0.545551098699431,0.443977810940554,0.648563191266517,4150.5869140625,2264.35725121428,0.353508161134574
"MG52514072","Imongy","Tsihombe","Androy",0.47574184394135,0.388958996282033,0.556189936767544,4738.2265625,2254.17264185563,0.354836596800904
"MG23206030","Tsaratanana","Ifanadiana","Vatovavy",0.449855573347612,0.359783231841548,0.545838773632111,5007.3583984375,2252.58808328608,0.356164098650508
"MG53517170","Mahabo","Betroka","Anosy",0.428043227236202,0.338785771420473,0.522636673025901,5241.7666015625,2243.70269255175,0.35748636413545
"MG11117270","Ampanefy","Antananarivo Atsimondrano","Analamanga",0.579260917853232,0.399865371920074,0.719257153895058,3852.171875,2231.41261604091,0.358801386796274
"MG12110270","Antsampandrano","Ambatolampy","Vakinankaratra",0.581651926388161,0.480396775841146,0.661085597905584,3816.9677734375,2220.14665838145,0.360109770169719
"MG51512050","Mahaboboka","Sakaraha","Atsimo Andrefana",0.355758843148208,0.257920860663569,0.463495595529899,6229.92333984375,2216.35032028484,0.361415916274005
"MG23211091","Tolongoina","Ikongo","Fitovinany",0.460823511074747,0.368269711133253,0.552304972750289,4791.89794921875,2208.21923767086,0.362717270544716
"MG33312152","Andrebakely Nord","Amparafaravola","Alaotra Mangoro",0.43736411297753,0.346786233120933,0.525160340475133,5040.2412109375,2204.42062641447,0.364016386206644
"MG41405051","Ankijabe","Ambato Boeni","Boeny",0.329897462330605,0.252020192715735,0.40935055253728,6664.86474609375,2198.72196651304,0.36531214351752
"MG11102430","Ankadinandriana","Antananarivo Avaradrano","Analamanga",0.562175944175321,0.481411083206139,0.641579936598232,3901.69921875,2193.44144218889,0.366604788894234
"MG22202070","Soavina","Ambatofinandrahana","Amoron I Mania",0.448299961462707,0.371207273218315,0.513611996659832,4888.7587890625,2191.63037673719,0.367896366968518
"MG23210031","Tataho","Manakara Atsimo","Fitovinany",0.436321237996731,0.324051641546371,0.532931237466039,5003.86865234375,2183.29416516366,0.369183032322023
"MG12114290","Antsampandrano","Antanifotsy","Vakinankaratra",0.617260288785963,0.525542605882033,0.694883346011981,3533.92065429688,2181.34888361797,0.370468551276473
"MG52513010","Beloha","Beloha","Androy",0.364081412815121,0.276324440306653,0.466877603346004,5971.36474609375,2174.06291319222,0.371749776441354
"MG23211033","Maromiandra","Ikongo","Fitovinany",0.446704116576035,0.352994862234598,0.549127553392833,4850.07421875,2166.54811921492,0.373026572965695
"MG52514071","Antaritarika","Tsihombe","Androy",0.482213328387887,0.390332472487318,0.563239558847103,4475.2275390625,2158.01436690446,0.374298340353968
"MG33312011","Amparafaravola","Amparafaravola","Alaotra Mangoro",0.433791297797505,0.333338915520978,0.531926890273185,4966.4013671875,2154.38169445557,0.375567966925005
"MG41403050","Andranomavo","Soalala","Boeny",0.281612928971722,0.193984358834862,0.373930451983151,7617.224609375,2145.10893288158,0.376832128844856
"MG53519090","Ifotaka","Amboasary-Atsimo","Anosy",0.502064969081731,0.409215016130058,0.58513214013761,4269.439453125,2143.53598702952,0.378095363791621
"MG11117450","Ambalavao","Antananarivo Atsimondrano","Analamanga",0.576337042368372,0.496939957240068,0.653266052609435,3714.9794921875,2141.0802929865,0.379357151541533
"MG32315110","Andasibe","Vavatenina","Analanjirofo",0.430555094872425,0.346804520628726,0.520208109869141,4959.30517578125,2135.2541104598,0.380615505788384
"MG51512070","Amboronabo","Sakaraha","Atsimo Andrefana",0.360145262523871,0.269085718168207,0.474931385868109,5923.48974609375,2133.31676966439,0.381872718315846
"MG14111310","Fierenana","Tsiroanomandidy","Bongolava",0.369741104207606,0.277807953105832,0.473593608807291,5721.00048828125,2115.28903770936,0.383119306687168
"MG54509130","Malaimbandy","Mahabo","Menabe",0.298942352334229,0.211811931949796,0.402910800756779,7024.38037109375,2099.88479182515,0.384356816982897
"MG12114172","Belanitra","Antanifotsy","Vakinankaratra",0.599380301513084,0.499024944619833,0.696009937788165,3501.50830078125,2098.73510107283,0.385593649739482
"MG23211012","Ambolomadinika","Ikongo","Fitovinany",0.437892192891163,0.346877452389429,0.540380075369171,4787.07958984375,2096.22477914121,0.386829003105746
"MG13112152","Sarobaratra Ifanja","Miarinarivo","Itasy",0.470406098112949,0.393196607648111,0.548879969509246,4430.8828125,2084.31429502385,0.388057337350399
"MG32303090","Ambinanitelo","Maroantsetra","Analanjirofo",0.336206606136111,0.240751645071989,0.460318413266355,6173.5478515625,2075.5875709927,0.389280528736321
"MG25213070","Anosy Tsararafa","Farafangana","Atsimo Atsinanana",0.482535069570153,0.397246181540471,0.56992399788132,4284.9794921875,2067.65287736937,0.390499044025207
"MG52516013","Erada","Ambovombe-Androy","Androy",0.498503539842515,0.396134302107566,0.593356599725426,4139.49169921875,2063.55126520925,0.391715142139923
"MG22223150","Talata Vohimena","Manandriana","Amoron I Mania",0.46596216190931,0.380197134093281,0.557067939260178,4415.87548828125,2057.63088924186,0.392927751241221
"MG41405190","Sitampiky","Ambato Boeni","Boeny",0.262607189515669,0.173307806975267,0.369553700355637,7831.85986328125,2056.70270737686,0.394139813343647
"MG12116010","Faratsiho","Faratsiho","Vakinankaratra",0.540949182007001,0.463525090128606,0.623818649967475,3799.55322265625,2055.36520778796,0.395351087226872
"MG42423071","Bekoratsaka","Mampikony","Sofia",0.336498202342498,0.240912483826904,0.429523709358075,6091.65234375,2049.83006296734,0.396559099122235
"MG71717233","Manambato","Ambilobe","Diana",0.318298114589404,0.212040225982373,0.438733672513477,6413.06982421875,2041.26803377903,0.397762065217316
"MG23207130","Soavina","Nosy-Varika","Vatovavy",0.415367440790264,0.327556542883329,0.507692481238993,4882.7919921875,2028.15281370611,0.398957302212242
"MG71713010","Ramena","Antsiranana II","Diana",0.269590234182978,0.186211901878385,0.378820815732049,7482.5556640625,2017.22393376178,0.400146098567422
"MG12109250","Ambohimanambola","Betafo","Vakinankaratra",0.4232187211333,0.329203440004733,0.522743966722704,4759.4013671875,2014.26775998117,0.401333152781555
"MG21224130","Vohimarina","Vohibato","Haute Matsiatra",0.446747553269853,0.361025322670663,0.544031836023184,4466.45654296875,1995.37853235742,0.402509075140382
"MG23206090","Ambohimiera","Ifanadiana","Vatovavy",0.494180434622166,0.412081087814136,0.577652012142302,4036.42431640625,1994.72192300112,0.403684610544248
"MG25213030","Vohimasy","Farafangana","Atsimo Atsinanana",0.489827727673833,0.409514765287578,0.562735890725081,4057.27587890625,1987.3662243105,0.404855811066077
"MG25213510","Fenoarivo","Farafangana","Atsimo Atsinanana",0.489233441736839,0.409087594116543,0.570871025759334,4061.87573242188,1987.2054444801,0.406026916836662
"MG13105010","Arivonimamo I","Arivonimamo","Itasy",0.573429150208724,0.463104876751497,0.672718798857454,3453.64404296875,1980.42016868299,0.407194023888513
"MG51520270","Andranovory","Toliary-II","Atsimo Andrefana",0.339812835596289,0.244253830304632,0.447544575319083,5823.8349609375,1979.01387212098,0.408360302177528
"MG14111090","Ankadinondry Sakay","Tsiroanomandidy","Bongolava",0.380301576721742,0.311049432171468,0.448464843750123,5167.21728515625,1965.10088080876,0.40951838122149
"MG23212270","Mahazoarivo","Vohipeno","Fitovinany",0.409801142095071,0.322726730526763,0.496304036658281,4791.9775390625,1963.75786840174,0.41067566879742
"MG23207191","Befody","Nosy-Varika","Vatovavy",0.460112150337392,0.362825517081164,0.561686233701403,4255.13916015625,1957.84122896434,0.411829469561956
"MG32302019","Sainte Marie","Sainte Marie","Analanjirofo",0.358163907744255,0.261759930952103,0.470539989768366,5460.1689453125,1955.63544639695,0.412981970408207
"MG23209490","Namorona","Mananjary","Vatovavy",0.400159743865589,0.304548395184197,0.50795153011252,4882.63916015625,1953.83563571622,0.414133410584721
"MG52513050","Kopoky","Beloha","Androy",0.384689903969783,0.289308534006887,0.485110092302214,5073.9384765625,1951.89290529741,0.415283705865619
"MG21224130a","Lamosina","Vohibato","Haute Matsiatra",0.425043496323471,0.328620364597908,0.526339344872126,4578.9638671875,1946.25881164822,0.416430680845838
"MG24221050","Begogo","Iakora","Ihorombe",0.476136852040196,0.378437039061223,0.575560583639565,4082.8515625,1943.99609031614,0.417576322352452
"MG11102210","Manandriana","Antananarivo Avaradrano","Analamanga",0.50008841451655,0.402690355803101,0.604425414290777,3884.67333984375,1942.68013143717,0.4187211883343
"MG71713070","Mahavanona","Antsiranana II","Diana",0.257301567315028,0.169669702472447,0.384467902551324,7501.0712890625,1930.03739921754,0.419858603663927
"MG12110170","Tsiafajavona Ankaratra","Ambatolampy","Vakinankaratra",0.62284911199389,0.528129692156459,0.709576189283889,3093.6962890625,1926.90598642137,0.420994173580134
"MG14119010","Fenoarivo Centre","Fenoarivobe","Bongolava",0.418980369001308,0.330790815183773,0.514562004509073,4584.07861328125,1920.63894892358,0.422126050187328
"MG21205050","Iarintsena","Ambalavao","Haute Matsiatra",0.43333676404814,0.342500158742103,0.54179944831365,4429.84912109375,1919.61648335626,0.4232573242321
"MG24221010","Iakora","Iakora","Ihorombe",0.441298339353538,0.336681001117211,0.539736432339406,4347.2978515625,1918.45532256973,0.424387913978174
"MG21219010","Ikalamavony","Ikalamavony","Haute Matsiatra",0.383010732165045,0.285974030455819,0.483272490765935,4976.52197265625,1906.0613243825,0.425511199656701
"MG14111270","Mahasolo","Tsiroanomandidy","Bongolava",0.351766416125981,0.292062526414004,0.418910489079321,5378.86962890625,1892.10569216923,0.426626260960912
"MG52516014","Anjeky Ankilikira","Ambovombe-Androy","Androy",0.489094762024971,0.399160514925614,0.577744781626283,3867.17016601562,1891.41267205748,0.427740913852468
"MG13112210","Andolofotsy","Miarinarivo","Itasy",0.45456761670156,0.369129503874661,0.546551482061735,4156.453125,1889.388990963,0.428854374142316
"MG23211111","Ankarimbelo","Ikongo","Fitovinany",0.421494690799939,0.336015462206882,0.509063184916084,4458.662109375,1879.30240717242,0.42996189017687
"MG12120130","Vasiana","Mandoto","Vakinankaratra",0.359931605376889,0.271970843228719,0.467126327923793,5214.66162109375,1876.92152877752,0.43106800310515
